id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4,location.latitude,location.longitude,location.human_address
13381871,JH168143,2024-02-27T17:45:00.000,072XX S WOLCOTT AVE,0560,ASSAULT,SIMPLE,STREET,False,False,0735,007,17,67,08A,1164940,1856668,2024,2024-03-06T15:41:57.000,41.762298442,-87.671035011,17,22257,65,433,31,23,17,7,17,41.762298442,-87.671035011,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381968,JH168098,2024-02-27T17:36:00.000,025XX W 59TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0824,008,16,66,04A,1160242,1865450,2024,2024-03-06T15:41:57.000,41.786495468,-87.688012396,19,21867,64,111,2,58,13,269,16,41.786495468,-87.688012396,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381926,JH168108,2024-02-27T17:30:00.000,001XX W 87TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,True,False,0622,006,21,44,08A,1176715,1847271,2024,2024-03-06T15:41:57.000,41.736255058,-87.628160433,18,21554,40,1,13,59,20,242,21,41.736255058,-87.628160433,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382126,JH168339,2024-02-27T17:30:00.000,023XX W 72ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0832,008,18,66,14,1162126,1856867,2024,2024-03-06T15:41:57.000,41.762903518,-87.681343226,6,22257,64,333,30,23,13,207,18,41.762903518,-87.681343226,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382230,JH168461,2024-02-27T17:30:00.000,052XX S WOODLAWN AVE,0810,THEFT,OVER $500,APARTMENT,False,True,0233,002,5,41,06,1185111,1870747,2024,2024-03-06T15:41:57.000,41.800482475,-87.59666406,1,21192,8,499,10,10,24,122,9,41.800482475,-87.59666406,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384922,JH171630,2024-02-27T17:30:00.000,054XX S JUSTINE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,0934,009,16,61,06,1166931,1868596,2024,2024-03-06T15:41:57.000,41.794988087,-87.663397121,19,14924,59,790,2,37,23,127,16,41.794988087,-87.663397121,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382410,JH168612,2024-02-27T17:30:00.000,011XX S MONITOR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1513,015,29,25,14,1137557,1894558,2024,2024-03-06T15:41:57.000,41.866809557,-87.770489559,52,22216,26,61,7,32,25,99,29,41.866809557,-87.770489559,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382443,JH168662,2024-02-27T17:30:00.000,065XX N MOZART ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2412,024,50,2,07,1156145,1943240,2024,2024-03-06T15:41:57.000,42.000041827,-87.700932006,42,22528,20,40,27,12,11,46,50,42.000041827,-87.700932006,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383578,JH169949,2024-02-27T17:27:00.000,125XX S WENTWORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,0523,005,9,53,11,1177218,1821715,2024,2024-03-06T15:41:57.000,41.666114429,-87.627085417,30,21861,50,206,43,19,10,218,11,41.666114429,-87.627085417,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382103,JH168221,2024-02-27T17:25:00.000,023XX S CHRISTIANA AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1024,010,22,30,08B,1154399,1888201,2024,2024-03-06T15:41:57.000,41.849045571,-87.708829783,14,21569,32,291,28,57,21,130,22,41.849045571,-87.708829783,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381987,JH168107,2024-02-27T17:22:00.000,044XX N BROADWAY,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1913,019,46,3,06,1168469,1929861,2024,2024-03-06T15:41:57.000,41.963070794,-87.655984213,37,22616,31,241,39,15,5,6,46,41.963070794,-87.655984213,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381962,JH168109,2024-02-27T17:20:00.000,016XX W 63RD ST,0460,BATTERY,SIMPLE,ALLEY,False,False,0725,007,15,67,08B,1166330,1862922,2024,2024-03-06T15:41:57.000,41.77943076,-87.665762542,44,22257,65,276,3,23,17,204,15,41.77943076,-87.665762542,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381883,JH168080,2024-02-27T17:19:00.000,042XX W WILCOX ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,1115,011,28,26,15,1148072,1898997,2024,2024-03-06T15:41:57.000,41.878795026,-87.731773084,11,21572,27,717,23,30,16,100,28,41.878795026,-87.731773084,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382191,JH168130,2024-02-27T17:17:00.000,040XX E 134TH ST,0460,BATTERY,SIMPLE,OTHER (SPECIFY),False,False,0433,004,10,55,08B,1204544,1816604,2024,2024-03-06T15:41:57.000,41.651431329,-87.527258234,47,22250,52,787,47,26,19,259,6,41.651431329,-87.527258234,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382417,JH168586,2024-02-27T17:15:00.000,0000X E LAKE ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0111,001,42,32,07,1176916,1901744,2024,2024-03-06T15:41:57.000,41.885729338,-87.625780935,22,14309,38,580,36,42,22,88,42,41.885729338,-87.625780935,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13387147,JH174028,2024-02-27T17:15:00.000,015XX E 67TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GROCERY FOOD STORE,False,False,0321,003,5,42,11,1187565,1860868,2024,2024-03-06T15:41:57.000,41.773315666,-87.587978676,32,22260,39,416,33,60,18,212,3,41.773315666,-87.587978676,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382195,JH168318,2024-02-27T17:08:00.000,114XX S EGGLESTON AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,True,False,2233,022,21,49,18,1175344,1829039,2024,2024-03-06T15:41:57.000,41.686254584,-87.63372599,45,21861,45,486,22,19,9,258,21,41.686254584,-87.63372599,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382185,JH168175,2024-02-27T17:08:00.000,114XX S EGGLESTON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,True,False,2233,022,21,49,15,1175344,1829039,2024,2024-03-06T15:41:57.000,41.686254584,-87.63372599,45,21861,45,486,22,19,9,258,21,41.686254584,-87.63372599,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382667,JH168925,2024-02-27T17:05:00.000,073XX S YALE AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,0731,007,6,69,06,1175893,1856331,2024,2024-03-06T15:41:57.000,41.761135248,-87.630900966,17,21559,67,494,32,11,17,210,4,41.761135248,-87.630900966,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13388864,JH176138,2024-02-27T17:05:00.000,035XX S PULASKI RD,0820,THEFT,$500 AND UNDER,WAREHOUSE,False,False,1031,010,22,30,06,1150261,1881205,2024,2024-03-07T15:40:45.000,41.829929212,-87.724198877,14,21569,32,200,28,57,21,167,22,41.829929212,-87.724198877,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382002,JH168133,2024-02-27T17:03:00.000,086XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,True,False,0632,006,8,44,06,1183074,1847781,2024,2024-03-06T15:41:57.000,41.737509216,-87.604847649,31,21546,40,140,32,61,20,241,4,41.737509216,-87.604847649,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382848,JH169073,2024-02-27T17:02:00.000,029XX N LAKE SHORE DR,0820,THEFT,$500 AND UNDER,HOSPITAL BUILDING / GROUNDS,False,False,1934,019,44,6,06,1173796,1919557,2024,2024-03-06T15:41:57.000,41.93467909,-87.636706827,38,4449,57,103,25,22,5,30,44,41.93467909,-87.636706827,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382491,JH168756,2024-02-27T17:00:00.000,080XX S COTTAGE GROVE AVE,0810,THEFT,OVER $500,STREET,False,False,0631,006,6,44,06,1182952,1851865,2024,2024-03-06T15:41:57.000,41.748718992,-87.605168008,31,21546,40,11,35,61,20,235,4,41.748718992,-87.605168008,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382699,JH168815,2024-02-27T17:00:00.000,053XX W HENDERSON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1634,016,31,15,14,1140274,1921758,2024,2024-03-06T15:41:57.000,41.941400216,-87.759847416,25,22618,15,361,21,21,12,26,30,41.941400216,-87.759847416,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383195,JH169042,2024-02-27T17:00:00.000,006XX W ALDINE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1925,019,44,6,06,1171349,1922151,2024,2024-03-06T15:41:57.000,41.941851339,-87.645623028,38,4449,57,730,25,22,5,18,44,41.941851339,-87.645623028,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382122,JH168314,2024-02-27T17:00:00.000,009XX E 52ND ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,0233,002,5,41,06,1183565,1870871,2024,2024-03-06T15:41:57.000,41.80085896,-87.60232979,1,21192,8,440,33,10,24,124,3,41.80085896,-87.60232979,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381916,JH168222,2024-02-27T17:00:00.000,034XX N SOUTHPORT AVE,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,1922,019,44,6,06,1166355,1923103,2024,2024-03-06T15:41:57.000,41.944572147,-87.663950669,38,4449,57,239,25,22,5,19,44,41.944572147,-87.663950669,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382166,JH168078,2024-02-27T17:00:00.000,002XX N PINE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1523,015,37,25,08B,1139459,1901147,2024,2024-03-06T15:41:57.000,41.884856209,-87.763346345,11,22216,26,674,45,32,25,84,37,41.884856209,-87.763346345,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382719,JH168152,2024-02-27T17:00:00.000,024XX W 16TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,WAREHOUSE,False,False,1023,010,28,31,08A,1160248,1891997,2024,2024-03-06T15:41:57.000,41.859343461,-87.687258473,11,14920,33,4,23,43,21,151,28,41.859343461,-87.687258473,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383736,JH170108,2024-02-27T17:00:00.000,054XX W FULTON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1523,015,37,25,04A,1140007,1901483,2024,2024-03-06T15:41:57.000,41.88576823,-87.761325751,11,22216,26,674,45,32,25,84,37,41.88576823,-87.761325751,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382447,JH168640,2024-02-27T17:00:00.000,012XX W ARTHUR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2432,024,49,1,07,1166943,1943465,2024,2024-03-06T15:41:57.000,42.000433516,-87.661202254,46,21853,10,48,5,9,11,41,49,42.000433516,-87.661202254,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382509,JH168671,2024-02-27T17:00:00.000,051XX S LAVERGNE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0814,008,23,56,07,1143897,1870053,2024,2024-03-06T15:41:57.000,41.799447867,-87.74782752,35,22268,53,173,8,7,13,112,23,41.799447867,-87.74782752,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382782,JH168589,2024-02-27T17:00:00.000,115XX S LA SALLE ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0522,005,9,53,05,1177328,1828343,2024,2024-03-06T15:41:57.000,41.684300212,-87.626483875,45,21861,50,255,22,19,10,267,11,41.684300212,-87.626483875,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383073,JH169426,2024-02-27T17:00:00.000,036XX W HARRISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1133,011,24,27,07,1152112,1897110,2024,2024-03-06T15:41:57.000,41.873538231,-87.716988633,36,21572,28,704,14,30,16,141,24,41.873538231,-87.716988633,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382616,JH168899,2024-02-27T17:00:00.000,001XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1821,018,2,8,14,1174679,1910994,2024,2024-03-06T15:41:57.000,41.91116214,-87.633718569,51,21190,68,271,11,16,14,134,2,41.91116214,-87.633718569,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382163,JH168091,2024-02-27T17:00:00.000,004XX E OHIO ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,1834,018,2,8,04B,1179307,1904288,2024,2024-03-06T15:41:57.000,41.892655759,-87.616922817,22,21182,37,534,36,6,14,74,2,41.892655759,-87.616922817,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13389574,JH175917,2024-02-27T17:00:00.000,082XX S INDIANA AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,0631,006,6,44,06,,,2024,2024-03-06T15:41:57.000,,,,,,,,,,,,,,
13381889,JH168074,2024-02-27T16:50:00.000,026XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,MOVIE HOUSE / THEATER,False,False,1412,014,35,22,08B,1154222,1917648,2024,2024-03-06T15:41:57.000,41.92985456,-87.708692666,15,22535,23,72,12,1,7,168,35,41.92985456,-87.708692666,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381905,JH168060,2024-02-27T16:45:00.000,005XX N CENTRAL AVE,0460,BATTERY,SIMPLE,APARTMENT,True,False,1523,015,37,25,08B,1138943,1902924,2024,2024-03-06T15:41:57.000,41.889741913,-87.765198001,52,22216,26,672,7,32,25,85,29,41.889741913,-87.765198001,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383170,JH169137,2024-02-27T16:45:00.000,024XX N JANSSEN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,1932,019,32,7,11,1166234,1916208,2024,2024-03-06T15:41:57.000,41.9256545,-87.664593099,16,21190,68,770,11,16,5,173,32,41.9256545,-87.664593099,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382514,JH168783,2024-02-27T16:45:00.000,016XX W FARWELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2431,024,49,1,07,1164107,1945687,2024,2024-03-06T15:41:57.000,42.00659135,-87.671572094,3,21853,10,49,5,9,11,39,49,42.00659135,-87.671572094,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383518,JH168643,2024-02-27T16:45:00.000,020XX W ADAMS ST,0460,BATTERY,SIMPLE,STREET,False,False,1223,012,27,28,08B,1163020,1899089,2024,2024-03-06T15:41:57.000,41.878746862,-87.676884241,48,21184,29,89,46,28,15,139,27,41.878746862,-87.676884241,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381802,JH168017,2024-02-27T16:41:00.000,0000X E CERMAK RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA PLATFORM,True,False,0131,001,3,33,11,1176894,1889759,2024,2024-03-06T15:41:57.000,41.852842259,-87.626224261,48,21194,34,193,9,40,22,94,8,41.852842259,-87.626224261,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382227,JH168069,2024-02-27T16:38:00.000,021XX N LARAMIE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,True,True,2522,025,26,19,06,1141372,1913707,2024,2024-03-06T15:41:57.000,41.919287222,-87.756011024,4,22615,19,307,44,2,6,133,26,41.919287222,-87.756011024,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381857,JH168061,2024-02-27T16:38:00.000,025XX N CLYBOURN AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1931,019,32,7,08A,1163817,1917121,2024,2024-03-06T15:41:57.000,41.92821121,-87.673448506,16,21190,68,743,40,16,5,172,32,41.92821121,-87.673448506,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381906,JH168103,2024-02-27T16:37:00.000,075XX S PAXTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0414,004,7,43,07,1192178,1855448,2024,2024-03-06T15:41:57.000,41.758331814,-87.571244836,43,22538,39,420,37,24,19,222,5,41.758331814,-87.571244836,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382993,JH169383,2024-02-27T16:36:00.000,006XX N CENTRAL PARK AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,1122,011,27,23,26,1152271,1903978,2024,2024-03-06T15:41:57.000,41.89238161,-87.716223535,41,21572,24,584,46,30,16,65,27,41.89238161,-87.716223535,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381942,JH168073,2024-02-27T16:35:00.000,064XX N RICHMOND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,2412,024,50,2,14,1155498,1942555,2024,2024-03-06T15:41:57.000,41.998175246,-87.703330719,42,22528,20,40,27,12,11,46,50,41.998175246,-87.703330719,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381801,JH168011,2024-02-27T16:31:00.000,0000X E ROOSEVELT RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA PLATFORM,True,False,0123,001,4,32,11,1176818,1895074,2024,2024-03-06T15:41:57.000,41.867428687,-87.626342565,48,14913,38,374,10,35,22,144,34,41.867428687,-87.626342565,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381912,JH168032,2024-02-27T16:30:00.000,062XX S PARK SHORE EAST CT,1320,CRIMINAL DAMAGE,TO VEHICLE,SCHOOL - PUBLIC GROUNDS,False,False,0314,003,5,42,14,1187571,1863918,2024,2024-03-06T15:41:57.000,41.781684975,-87.58785976,32,22260,9,469,33,60,18,273,3,41.781684975,-87.58785976,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382027,JH168089,2024-02-27T16:30:00.000,095XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,0511,005,9,49,08B,1178829,1841848,2024,2024-03-06T15:41:57.000,41.721325872,-87.620580034,31,21546,45,567,43,19,10,250,11,41.721325872,-87.620580034,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382789,JH168003,2024-02-27T16:30:00.000,001XX E 104TH PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,0512,005,9,49,26,1179111,1835638,2024,2024-03-06T15:41:57.000,41.704278396,-87.619735641,30,21861,45,236,43,19,10,256,11,41.704278396,-87.619735641,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382174,JH168317,2024-02-27T16:30:00.000,001XX W 111TH ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,COMMERCIAL / BUSINESS OFFICE,False,False,0513,005,9,49,17,1177241,1831345,2024,2024-03-06T15:41:57.000,41.692540105,-87.626712211,45,21861,45,660,22,19,10,267,11,41.692540105,-87.626712211,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383065,JH169375,2024-02-27T16:30:00.000,020XX W OGDEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1225,012,28,28,07,1162843,1896543,2024,2024-03-06T15:41:57.000,41.871764127,-87.677605569,8,21184,29,5,46,28,15,139,28,41.871764127,-87.677605569,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381884,JH168030,2024-02-27T16:30:00.000,004XX W DIVERSEY PKWY,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE - PORCH / HALLWAY,False,False,1934,019,44,6,04A,1172814,1918898,2024,2024-03-06T15:41:57.000,41.932892608,-87.64033523,38,21190,57,101,25,22,5,30,44,41.932892608,-87.64033523,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381975,JH168009,2024-02-27T16:30:00.000,065XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,STREET,False,False,0321,003,5,42,08B,1188016,1861799,2024,2024-03-06T15:41:57.000,41.775859669,-87.586295796,32,22260,9,134,33,60,18,206,3,41.775859669,-87.586295796,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382702,JH167996,2024-02-27T16:28:00.000,121XX S NORMAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0523,005,21,53,14,1175154,1824481,2024,2024-03-06T15:41:57.000,41.673750948,-87.634556871,45,21861,50,60,22,19,10,218,21,41.673750948,-87.634556871,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13385243,JH171223,2024-02-27T16:26:00.000,013XX W 73RD PL,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0734,007,17,67,06,1168533,1856022,2024,2024-03-06T15:41:57.000,41.760449066,-87.657884749,17,22257,65,408,31,23,17,216,17,41.760449066,-87.657884749,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381885,JH168046,2024-02-27T16:20:00.000,056XX W HIRSCH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,2531,025,29,25,08A,1138599,1908756,2024,2024-03-06T15:41:57.000,41.90575188,-87.766319787,52,4299,26,565,7,5,6,154,29,41.90575188,-87.766319787,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13386125,JH172355,2024-02-27T16:15:00.000,026XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1935,019,43,7,06,1171818,1918166,2024,2024-03-06T15:41:57.000,41.930906002,-87.644017035,51,21190,68,18,34,16,5,178,43,41.930906002,-87.644017035,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381836,JH167990,2024-02-27T16:15:00.000,038XX S PRINCETON AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,0915,009,11,34,04B,1174914,1879588,2024,2024-03-06T15:41:57.000,41.824976728,-87.633795457,26,14924,35,296,48,37,23,170,7,41.824976728,-87.633795457,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382136,JH168010,2024-02-27T16:15:00.000,045XX S ARCHER AVE,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0821,008,12,58,08B,1154063,1874074,2024,2024-03-06T15:41:57.000,41.810285982,-87.710438879,49,22248,55,640,8,56,13,103,12,41.810285982,-87.710438879,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382612,JH168929,2024-02-27T16:15:00.000,132XX S CARONDOLET AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,False,False,0433,004,10,55,10,1198437,1817855,2024,2024-03-06T15:41:57.000,41.655018749,-87.549560626,47,22250,52,787,47,26,19,259,6,41.655018749,-87.549560626,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381830,JH168055,2024-02-27T16:15:00.000,028XX N BROADWAY,0810,THEFT,OVER $500,RESTAURANT,False,False,1934,019,44,6,06,1171598,1918992,2024,2024-03-06T15:41:57.000,41.933177432,-87.644801107,38,21190,57,684,25,22,5,30,44,41.933177432,-87.644801107,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382201,JH168016,2024-02-27T16:13:00.000,114XX S EWING AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,0433,004,10,52,26,1202231,1829706,2024,2024-03-06T15:41:57.000,41.687443568,-87.535276973,47,21202,49,603,47,25,19,259,6,41.687443568,-87.535276973,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381859,JH167995,2024-02-27T16:12:00.000,028XX N BROADWAY,1330,CRIMINAL TRESPASS,TO LAND,MEDICAL / DENTAL OFFICE,False,False,1934,019,44,6,26,1171755,1919477,2024,2024-03-06T15:41:57.000,41.93450483,-87.644209822,38,4449,57,102,25,22,5,30,44,41.93450483,-87.644209822,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13381876,JH167993,2024-02-27T16:10:00.000,023XX N CENTRAL AVE,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,2515,025,36,19,08A,1138656,1915071,2024,2024-03-06T15:41:57.000,41.923079929,-87.765956943,4,22615,19,307,44,2,6,133,36,41.923079929,-87.765956943,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382189,JH168111,2024-02-27T16:05:00.000,083XX S COMMERCIAL AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SCHOOL - PUBLIC GROUNDS,False,False,0423,004,7,46,04B,1197543,1850210,2024,2024-03-06T15:41:57.000,41.743826264,-87.551757398,47,21202,42,506,37,25,19,239,5,41.743826264,-87.551757398,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382134,JH167963,2024-02-27T16:01:00.000,010XX W WILSON AVE,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",SIDEWALK,False,False,1914,019,46,3,04B,1168668,1930721,2024,2024-03-06T15:41:57.000,41.965426344,-87.655227542,37,22616,31,241,39,15,5,4,46,41.965426344,-87.655227542,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382805,JH169118,2024-02-27T16:00:00.000,016XX N TRIPP AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2534,025,26,23,07,1147804,1910522,2024,2024-03-06T15:41:57.000,41.910426019,-87.732460776,27,22615,24,285,49,2,6,194,26,41.910426019,-87.732460776,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13389025,JH176609,2024-02-27T16:00:00.000,005XX E 79TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,False,False,0624,006,6,44,14,1181073,1852741,2024,2024-03-07T15:40:45.000,41.751166262,-87.612026371,31,21546,40,11,32,61,20,227,4,41.751166262,-87.612026371,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382400,JH168591,2024-02-27T16:00:00.000,008XX E 81ST ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,False,False,0631,006,8,44,05,1183413,1851478,2024,2024-03-06T15:41:57.000,41.747646305,-87.603490783,9,21546,40,247,35,61,20,235,10,41.747646305,-87.603490783,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
